0018.test,ANKET BEYLE GÖRÜŞÜLDÜ .,,,,,,,
3/görüş,,,,,,,,
1/lezzetli,,,,,,,,
,-:polarity,,,,,,,
,3/yemek:domain,,,,,,,
,,,,,,,,
4992.test,ATİLLA BEYDİ .,,,,,,,
person,,,,,,,,
,-:wiki,,,,,,,
,name:name,,,,,,,
,,1/atilla:op1,,,,,,
,,2/bey:op2,,,,,,
,,,,,,,,
4994.test,TEMİZDİ ODA .,,,,,,,
1/temiz,,,,,,,,
,2/oda:domain,,,,,,,
,,,,,,,,
4995.test,ANİMASYONLARI ÇOK KÖTÜYDÜ .,,,,,,,
3/kötü,,,,,,,,
,2/çok:degree,,,,,,,
,1/animasyon:domain,,,,,,,
,,,,,,,,
4996.test,ANİMASYONLAR ÇOCUKLARA YÖNELİKTİ .,,,,,,,
3/yönelik,,,,,,,,
,2/çocuk:beneficiary,,,,,,,
,1/animasyon:domain,,,,,,,
,,,,,,,,
4997.test,O ÇOK İYİYDİ .,,,,,,,
3/iyi,,,,,,,,
,2/çok:degree,,,,,,,
,1/o:domain,,,,,,,
,,,,,,,,
4998.test,ANİMASYONLAR BİRAZ DAHA İYİ OLABİLİRDİ .,,,,,,,
mümkün,,,,,,,,
,4/iyi:ARG1,,,,,,,
,,have-degree:ARG1-of,,,,,,
,,,1/animasyon:ARG1,,,,,
,,,3/daha:ARG3,,,,,
,,,,,,,,
4999.test,MAİL YOLU İLE YAPACAĞIM .,,,,,,,
4/yap,,,,,,,,
,1/mail:medium,,,,,,,
,ben:ARG0,,,,,,,
,,,,,,,,
5000.test,ANKETE KATILMAYACAĞIM .,,,,,,,
2/katıl,,,,,,,,
,1/anket:ARG1,,,,,,,
,ben:ARG0,,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5001.test,NAZLI HANIM .,,,,,,,
person,,,,,,,,
,-:wiki,,,,,,,
,name:name,,,,,,,
,,1/nazlı:op1,,,,,,
,,2/hanım:op2,,,,,,
,,,,,,,,
5002.test,ANİMASYON DİYE BİRŞEY YOK .,,,,,,,
4/yok,,,,,,,,
,1/animasyon:ARG1,,,,,,,
,,,,,,,,
5003.test,BANYOSUNDAN MEMNUN KALMADIM .,,,,,,,
2/memnun 3/kal,,,,,,,,
,1/banyo:ARG1,,,,,,,
,,o:poss,,,,,,
,ben:ARG0,,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5004.test,LEZZETLERİ VE ÇEŞİTLERİ İYİ DEĞİLDİ .,,,,,,,
4/iyi,,,,,,,,
,and:domain,,,,,,,
,,1/lezzet:op1,,,,,,
,,3/çeşit:op2,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5007.test,AYDINLATMASI ÇOK GÜZELDİ .,,,,,,,
3/güzel,,,,,,,,
,2/çok:degree,,,,,,,
,1/aydınlatma:domain,,,,,,,
,,o:poss,,,,,,
,,,,,,,,
5008.test,MİSAFİRİMİZE BİLGİLENDİRME YAPILDI .,,,,,,,
3/yap,,,,,,,,
,1/misafir:ARG2,,,,,,,
,,biz:poss,,,,,,
,2/bilgilendirme:ARG1,,,,,,,
,,,,,,,,
5009.test,BÖYLE BİR PLANI OLURSA BİZİ ARAYACAĞINI SÖYLEDİ .,,,,,,,
7/söyle,,,,,,,,
,o:ARG0,,,,,,,
,6/ara:ARG1,,,,,,,
,,5/biz:ARG1,,,,,,
,,o:ARG0,,,,,,
,4/ol:conditon,,,,,,,
,,3/plan:ARG0,,,,,,
,,,1/böyle:mod,,,,,
,,,o:poss,,,,,
,,,,,,,,
5010.test,ANİMASYON PROFESYONEL DEĞİLDİ .,,,,,,,
2/profesyonel,,,,,,,,
,1/animasyon:domain,,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5013.test,AYDINLATMASI GÜZELDİ ODANIN .,,,,,,,
2/güzel,,,,,,,,
,1/aydınlatma:domain,,,,,,,
,,3/oda:poss,,,,,,
,,,,,,,,
5014.test,AYDINLATMASI GÜZELDİ .,,,,,,,
2/güzel,,,,,,,,
,1/aydınlatma:domain,,,,,,,
,,o:poss,,,,,,
,,,,,,,,
5016.test,ANKET ÇALIŞMANIZA KATILDIM .,,,,,,,
3/katil,,,,,,,,
,2/çalışma:ARG1,,,,,,,
,,1/anket:mod,,,,,,
,,siz:poss,,,,,,
,ben:ARG0,,,,,,,
,,,,,,,,
5017.test,ARAŞTIRMAYA KATILMAK İSTEMİYORUM .,,,,,,,
3/iste,,,,,,,,
,2/katıl:ARG1,,,,,,,
,,1/araştırma:ARG1,,,,,,
,,ben:ARG0,,,,,,
,ben:ARG0,,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5018.test,ANA YEMEKLER İYİ DEĞİLDİ .,,,,,,,
3/iyi,,,,,,,,
,2/yemek:domain,,,,,,,
,,1/ana:mod,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5019.test,O PARAYA DAHA İYİ OLABİLİRDİ .,,,,,,,
,1/o,,,,,,,
,2/para,,,,,,,
,3/daha,,,,,,,
,4/iyi,,,,,,,
,5/ol,,,,,,,
,6/.,,,,,,,
,,,,,,,,
5020.test,BEKLEDİĞİMDEN GÜZEL BİR ODAYDI .,,,,,,,
have-degree,,,,,,,,
,4/oda:ARG1,,,,,,,
,2/güzel:ARG2,,,,,,,
,şey:ARG4,,,,,,,
,,1/bekle:ARG1-of,,,,,,
,,,,,,,,
5021.test,BEKLEDİĞİMDEN GÜZEL BİR ODAYDI .,,,,,,,
have-degree,,,,,,,,
,4/oda:ARG1,,,,,,,
,2/güzel:ARG2,,,,,,,
,şey:ARG4,,,,,,,
,,1/bekle:ARG1-of,,,,,,
,,,,,,,,
5022.test,BEKLEDİĞİMDEN GÜZEL BİR ODAYDI .,,,,,,,
have-degree,,,,,,,,
,4/oda:ARG1,,,,,,,
,2/güzel:ARG2,,,,,,,
,şey:ARG4,,,,,,,
,,1/bekle:ARG1-of,,,,,,
,,,,,,,,
5023.test,AÇIK BÜFE DEĞİLDİ .,,,,,,,
1/açık 2/büfe,,,,,,,,
,o:domain,,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5024.test,MEMNUN KALDIK İLGİLENDİLER .,,,,,,,
and,,,,,,,,
,1/memnun 2/kal:op1,,,,,,,
,,biz:ARG0,,,,,,
,3/ilgilen:op2,,,,,,,
,,onlar:ARG0,,,,,,
,,,,,,,,
5025.test,BAHADIR BEY ÇOK İYİYDİ .,,,,,,,
4/iyi,,,,,,,,
,3/çok:degree,,,,,,,
,person:domain,,,,,,,
,,name:name,,,,,,
,,,1/bahadır:op1,,,,,
,,,2/bey:op2,,,,,
,,,,,,,,
5026.test,BAHADIR BEY İLGİLENDİ .,,,,,,,
3/ilgilen,,,,,,,,
,person:ARG0,,,,,,,
,,-:wiki,,,,,,
,,name:name,,,,,,
,,,1/bahadır:op1,,,,,
,,,2/bey:op2,,,,,
,,,,,,,,
5027.test,ODA HİZMETİNDEN MEMNUN KALMADIM .,,,,,,,
3/memnun 4/kal,,,,,,,,
,2/hizmet:ARG1,,,,,,,
,,1/oda:mod,,,,,,
,ben:ARG0,,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5029.test,MİSAFİR ACENTAYA GELECEK .,,,,,,,
3/gel,,,,,,,,
,2/acenta:ARG1,,,,,,,
,1/misafir:ARG0,,,,,,,
,,,,,,,,
5031.test,MEMNUNUM OTELDEN .,,,,,,,
1/memnun,,,,,,,,
,2/otel:cause,,,,,,,
,ben:ARG0,,,,,,,
,,,,,,,,
5032.test,ANİMASYONLAR ÇOK AMATÖRCEYDİ .,,,,,,,
3/amatörce,,,,,,,,
,2/çok:degree,,,,,,,
,1/animasyon:domain,,,,,,,
,,,,,,,,
5033.test,MEMNUNUZ ANKETE KATILMAK İSTEMİYORUM .,,,,,,,
and,,,,,,,,
,1/memnun:op1,,,,,,,
,,biz:ARG0,,,,,,
,4/iste:op2,,,,,,,
,,3/katıl:ARG1,,,,,,
,,,2/anket:ARG1,,,,,
,,biz:ARG0,,,,,,
,,,,,,,,
5034.test,ARAYIP İLGİLENDİ .,,,,,,,
2/ilgilen,,,,,,,,
,1/ara:prep-after,,,,,,,
,onlar:ARG0,,,,,,,
,,,,,,,,
5035.test,ANKET ÇALIŞMALARINA KATILMAK İSTEMİYORUM .,,,,,,,
4/iste,,,,,,,,
,ben:ARG0,,,,,,,
,3/katıl:ARG1,,,,,,,
,,2/çalışma:ARG1,,,,,,
,,,1/anket:mod,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5036.test,ODA GENİŞ VE GÜZELDİ .,,,,,,,
and,,,,,,,,
,2/geniş:op1,,,,,,,
,,1/oda:domain,,,,,,
,4/güzel:op2,,,,,,,
,,1/oda:domain,,,,,,
,,,,,,,,
5037.test,BEN BU ANKETE KATILMAK İSTEMİYORUM .,,,,,,,
5/iste,,,,,,,,
,1/ben:ARG0,,,,,,,
,4/katıl:ARG1,,,,,,,
,,ben:ARG0,,,,,,
,,3/anket:ARG1,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5038.test,MİSAFİRİMİZ CENGİZ BEY İLE GÖRÜŞÜLDÜ .,,,,,,,
5/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,-:wiki,,,,,,
,,name:name,,,,,,
,,,2/cengiz:op1,,,,,
,,,3/bey:op2,,,,,
,,1/misafir:mod,,,,,,
,,,,,,,,
5039.test,ARADI İLGİLENDİ SAĞ OLSUN .,,,,,,,
and,,,,,,,,
,1/ara:op1,,,,,,,
,,o:ARG0,,,,,,
,2/ilgilen:op2,,,,,,,
,,o:ARG0,,,,,,
,3/sağ 4/ol:op3,,,,,,,
,,o:ARG0,,,,,,
,,,,,,,,
5040.test,NİHAT BEY ÇOK İYİYDİ .,,,,,,,
4/iyi,,,,,,,,
,3/çok:degree,,,,,,,
,person:domain,,,,,,,
,,name:name,,,,,,
,,,1/nihat:op1,,,,,
,,,2/bey:op2,,,,,
,,,,,,,,
5041.test,BALIK RESTORAN 5 PUAN .,,,,,,,
,1/balık,,,,,,,
,2/restoran,,,,,,,
,3/5,,,,,,,
,4/puan,,,,,,,
,5/.,,,,,,,
,,,,,,,,
5043.test,AYDIN BEYLE GÖRÜŞÜLDÜ .,,,,,,,
3/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,name:name,,,,,,
,,,1/aydın:op1,,,,,
,,,2/bey:op2,,,,,
,,-:wiki,,,,,,
,,,,,,,,
5044.test,MUZAFFER BEY İLE GÖRÜŞÜLDÜ .,,,,,,,
3/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,name:name,,,,,,
,,,1/muzaffer:op1,,,,,
,,,2/bey:op2,,,,,
,,-:wiki,,,,,,
,,,,,,,,
5045.test,ANİMASYON GÖSTERİLERİ YETERSİZDİ .,,,,,,,
3/yetersiz,,,,,,,,
,2/gösteri:domain,,,,,,,
,,1/animasyon:mod,,,,,,
,,,,,,,,
5047.test,BANYOSU İYİ DEĞİLDİ .,,,,,,,
2/iyi,,,,,,,,
,1/banyo:domain,,,,,,,
,,o:poss,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5048.test,MİSAFİRİMİZ FİLİZ HANIM İLE GÖRÜŞÜLDÜ .,,,,,,,
5/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,-:wiki,,,,,,
,,name:name,,,,,,
,,,2/filiz:op1,,,,,
,,,3/hanım:op2,,,,,
,,1/misafir:mod,,,,,,
,,,biz:poss,,,,,
,,,,,,,,
5049.test,BEKLEDİĞİM HİZMET YOKTU .,,,,,,,
3/yok,,,,,,,,
,2/hizmet:ARG1,,,,,,,
,,1/bekle:ARG1-of,,,,,,
,,,,,,,,
5050.test,ODA SERVİSİ ÇOK YAVAŞTI .,,,,,,,
4/yavaş,,,,,,,,
,2/servis:domain,,,,,,,
,,1/oda:mod,,,,,,
,3/çok:degree,,,,,,,
,,,,,,,,
5051.test,BAYAN ÇOK İLGİLENDİ .,,,,,,,
3/ilgilen,,,,,,,,
,1/bayan:ARG0,,,,,,,
,2/çok:degree,,,,,,,
,,,,,,,,
5052.test,ODALAR BAKIMSIZ .,,,,,,,
2/bakımsız,,,,,,,,
,1/oda:domain,,,,,,,
,,,,,,,,
5053.test,AYSEN HANIM İLE GÖRÜŞÜLDÜ .,,,,,,,
4/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,name:name,,,,,,
,,,1/aysen:op1,,,,,
,,,2/hanım:op2,,,,,
,,-:wiki,,,,,,
,,,,,,,,
5055.test,BALKONU KÜÇÜKTÜ .,,,,,,,
2/küçük,,,,,,,,
,1/balkon:domain,,,,,,,
,,o:poss,,,,,,
,,,,,,,,
5057.test,ARADI YARDIMCI OLDU .,,,,,,,
and,,,,,,,,
,1/ara:op1,,,,,,,
,,o:ARG0,,,,,,
,2/yardımcı 3/ol:op2,,,,,,,
,,o:ARG0,,,,,,
,,,,,,,,
5058.test,ÇEŞİT NORMALDİ .,,,,,,,
2/normal,,,,,,,,
,1/çeşit:domain,,,,,,,
,,,,,,,,
5059.test,BAHADIR BEYLE GÖRÜŞÜLDÜ .,,,,,,,
4/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,name:name,,,,,,
,,,1/bahadır:op1,,,,,
,,,2/bey:op2,,,,,
,,-:wiki,,,,,,
,,,,,,,,
5060.test,NAZLI HANIM İLE GÖRÜŞÜLDÜ .,,,,,,,
4/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,name:name,,,,,,
,,,1/nazlı:op1,,,,,
,,,2/hanım:op2,,,,,
,,-:wiki,,,,,,
,,,,,,,,
5063.test,AYNI FİYATA DAHA İYİ YERLERDE KALDIM .,,,,,,,
,1/aynı,,,,,,,
,2/fiyat,,,,,,,
,3/daha:ARG1,,,,,,,
,4/iyi:ARG1,,,,,,,
,5/yer:ARG1,,,,,,,
6/kal,,,,,,,,
,7/.,,,,,,,
,,,,,,,,
5064.test,NURCAN HANIM İLE GÖRÜŞÜLDÜ .,,,,,,,
4/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,name:name,,,,,,
,,,1/nurcan:op1,,,,,
,,,2/hanım:op2,,,,,
,,-:wiki,,,,,,
,,,,,,,,
5065.test,ANİMASYON KÖTÜ .,,,,,,,
2/kötü,,,,,,,,
,1/animasyon:domain,,,,,,,
,,,,,,,,
5068.test,ANİMASYONU İYİYDİ .,,,,,,,
2/iyi,,,,,,,,
,1/animasyon:domain,,,,,,,
,,,,,,,,
5069.test,ODA KALİTESİ ÇOK İYİ DEĞİLDİ .,,,,,,,
4/iyi,,,,,,,,
,2/kalite:domain,,,,,,,
,,1/oda:mod,,,,,,
,3/çok:degree,,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5070.test,AYNI FİYATA DAHA İYİ TESİSLER VAR .,,,,,,,
10/var,,,,,,,,
,9/tesis:ARG1,,,,,,,
,,have-degree:ARG1-of,,,,,,
,,,8/iyi:ARG2,,,,,
,,,7/daha:ARG3,,,,,
,6/fiyat:ARG2,,,,,,,
,,5/aynı:mod,,,,,,
,,,,,,,,
5074.test,MÜSAİT DEĞİLİM BİR DAHA ARANMAK İSTEMİYORUM .,,,,,,,
and,,,,,,,,
,1/müsait:op1,,,,,,,
,,ben:domain,,,,,,
,,-:polarity,,,,,,
,6/iste:op2,,,,,,,
,,5/ara:ARG1,,,,,,
,,,4/daha:time,,,,,
,,-:polarity,,,,,,
,,,,,,,,
5075.test,BANYOSU ÇOK KÜÇÜKTÜ .,,,,,,,
3/küçük,,,,,,,,
,2/çok:degree,,,,,,,
,1/banyo:domain,,,,,,,
,,o:poss,,,,,,
,,,,,,,,
5076.test,BEGÜM HANIMDI .,,,,,,,
person,,,,,,,,
,name:name,,,,,,,
,,1/begüm:op1,,,,,,
,,2/hanım:op2,,,,,,
,-:wiki,,,,,,,
,,,,,,,,
5078.test,BEKLEME OLMADI .,,,,,,,
1/bekle:ARG0,,,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5079.test,MERKEZE YAKIN .,,,,,,,
,1/merkez,,,,,,,
,2/yakın,,,,,,,
,3/.,,,,,,,
,,,,,,,,
5080.test,ARKADAŞIM GÖRÜŞTÜ .,,,,,,,
2/görüş,,,,,,,,
,1/arkadaş:ARG0,,,,,,,
,,ben:poss,,,,,,
,,,,,,,,
5081.test,MEMNUN KALDIK ÇOK .,,,,,,,
1/memnun 2/kal,,,,,,,,
,3/çok:degree,,,,,,,
,biz:ARG0,,,,,,,
,,,,,,,,
5082.test,BEGÜM HANIM .,,,,,,,
person,,,,,,,,
,name:name,,,,,,,
,,1/begüm:op1,,,,,,
,,2/hanım:op2,,,,,,
,-:wiki,,,,,,,
,,,,,,,,
5083.test,ODA ÇOK KÜÇÜK VE ESKİYDİ .,,,,,,,
and,,,,,,,,
,3/küçük:op1,,,,,,,
,,1/oda:domain,,,,,,
,,2/çok:degree,,,,,,
,5/eski:op2,,,,,,,
,,1/oda:domain,,,,,,
,,,,,,,,
5084.test,ANIL HANIM .,,,,,,,
person,,,,,,,,
,name:name,,,,,,,
,,1/anıl:op1,,,,,,
,,2/hanım:op2,,,,,,
,-:wiki,,,,,,,
,,,,,,,,
5085.test,ODADA KLİMA YOKTU .,,,,,,,
3/yok,,,,,,,,
,2/klima:ARG1,,,,,,,
,1/oda:location,,,,,,,
,,,,,,,,
5086.test,AİLE HANIM İLE GÖRÜŞÜLDÜ .,,,,,,,
4/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,name:name,,,,,,
,,,1/aile:op1,,,,,
,,,2/hanım:op2,,,,,
,,-:wiki,,,,,,
,,,,,,,,
5087.test,MÜKEMMEL BİR REHBERDİ .,,,,,,,
3/rehber,,,,,,,,
,1/mükemmel:mod,,,,,,,
,,,,,,,,
5088.test,ANİMATÖRLER ZAYIFTI .,,,,,,,
2/zayıf,,,,,,,,
,1/animatör:domain,,,,,,,
,,,,,,,,
5089.test,MÜKEMMELDİ TATLILAR .,,,,,,,
1/mükemmel,,,,,,,,
,2/tatlı:domain,,,,,,,
,,,,,,,,
5090.test,BEKLEDİĞİMİZİN ALTINDAYDI .,,,,,,,
,1/bekle,,,,,,,
,2/alt,,,,,,,
,3/.,,,,,,,
,,,,,,,,
5091.test,ODA TEMİZLİĞİ GEÇ OLUYORDU .,,,,,,,
4/ol,,,,,,,,
,2/temizlik:ARG0,,,,,,,
,,1/oda:mod,,,,,,
,3/geç:time,,,,,,,
,,,,,,,,
5092.test,AÇIK BÜFEYİ BEĞENDİM .,,,,,,,
3/beğen,,,,,,,,
,1/açık 2/büfe:ARG1,,,,,,,
,ben:ARG0,,,,,,,
,,,,,,,,
5093.test,ANLAN HANIM İLE GÖRÜŞÜLDÜ .,,,,,,,
4/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,name:name,,,,,,
,,,1/anlan:op1,,,,,
,,,2/hanım:op2,,,,,
,,-:wiki,,,,,,
,,,,,,,,
5094.test,BEKLENTİLERİMİZİN ALTINDAYDI .,,,,,,,
,1/beklenti,,,,,,,
,2/alt,,,,,,,
,3/.,,,,,,,
,,,,,,,,
5096.test,ANİMASYONU YETERLİ BULMADIM .,,,,,,,
düşün,,,,,,,,
,2/yeterli:ARG1,,,,,,,
,,1/animasyon:domain,,,,,,
,ben:ARG0,,,,,,,
,,,,,,,,
5098.test,MÜKEMMEL BİR OTEL HERKESE TAVSİYE EDERİM .,,,,,,,
and,,,,,,,,
,3/otel:op1,,,,,,,
,,1/mükemmel:mod,,,,,,
,5/tavsiye 6/et:op2,,,,,,,
,,4/herkes:ARG2,,,,,,
,,ben:ARG1,,,,,,
,,,,,,,,
5100.test,MÜKEMMEL BİR OTEL HERKESE TAVSİYE EDERİM .,,,,,,,
and,,,,,,,,
,3/otel:op1,,,,,,,
,,1/mükemmel:mod,,,,,,
,5/tavsiye 6/et:op2,,,,,,,
,,4/herkes:ARG2,,,,,,
,,ben:ARG1,,,,,,
,,,,,,,,
5101.test,BEN EŞİYİM ŞU AN MÜSAİT DEĞİLİM .,,,,,,,
and,,,,,,,,
,2/eş:op1,,,,,,,
,,1/ben:domain,,,,,,
,,o:poss,,,,,,
,5/müsait:op2,,,,,,,
,,1/ben:domain,,,,,,
,,şimdi:time,,,,,,
,,-:polarity,,,,,,
,,,,,,,,
5102.test,MEMNUN KALMADIĞIM İÇİN KARARSIZIM .,,,,,,,
4/kararsız,,,,,,,,
,1/memnun 2/kal:cause,,,,,,,
,,ben:ARG0,,,,,,
,,-:polarity,,,,,,
,ben:domain,,,,,,,
,,,,,,,,
5103.test,BAŞARILI DEĞİLDİ .,,,,,,,
1/başarılı,,,,,,,,
,o:domain,,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5104.test,ODALAR KÜÇÜKTÜ TEMİZLİĞİ İYİYDİ .,,,,,,,
and,,,,,,,,
,2/küçük:op1,,,,,,,
,,1/oda:domain,,,,,,
,4/iyi:op2,,,,,,,
,,3/temizlik:domain,,,,,,
,,,o:poss,,,,,
,,,,,,,,
5105.test,AYSEN ABBASOĞLU .,,,,,,,
person,,,,,,,,
,-:wiki,,,,,,,
,name:name,,,,,,,
,,1/aysen:op1,,,,,,
,,2/abbasoğlu:op2,,,,,,
,,,,,,,,
5106.test,MEMNUN KALMADIM ANKETE KATILMAK İSTEMİYORUM .,,,,,,,
and,,,,,,,,
,1/memnun 2/kal:op1,,,,,,,
,,ben:ARG0,,,,,,
,,-:polarity,,,,,,
,5/iste:op2,,,,,,,
,,4/katıl:ARG1,,,,,,
,,,3/anket:ARG1,,,,,
,,,ben:ARG0,,,,,
,,ben:ARG0,,,,,,
,,-:polarity,,,,,,
,,,,,,,,
5107.test,ANİMASYONU ÇOK İYİYDİ .,,,,,,,
3/iyi,,,,,,,,
,2/çok:degree,,,,,,,
,1/animasyon:domain,,,,,,,
,,o:poss,,,,,,
,,,,,,,,
5108.test,MİSAFİRİMİZ ASLI HANIM İLE GÖRÜŞÜLDÜ .,,,,,,,
5/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,-:wiki,,,,,,
,,name:name,,,,,,
,,,2/aslı:op1,,,,,
,,,3/hanım:op2,,,,,
,,1/misafir:mod,,,,,,
,,,biz:poss,,,,,
,,,,,,,,
5109.test,AYŞE HANIM İLGİLİYDİ .,,,,,,,
3/ilgili,,,,,,,,
,person:domain,,,,,,,
,,name:name,,,,,,
,,,1/ayşe:op1,,,,,
,,,2/hanım:op2,,,,,
,,,,,,,,
5110.test,MEMNUN KALDIM ANKETE GEREK YOK .,,,,,,,
and,,,,,,,,
,1/memnun 2/kal:op1,,,,,,,
,,ben:ARG0,,,,,,
,4/gerek:op2,,,,,,,
,,3/anket:domain,,,,,,
,,-:polarity,,,,,,
,,,,,,,,
5111.test,ANİMASYON YOKTU HAMAM SAUNA KULLANMADIM .,,,,,,,
and,,,,,,,,
,2/yok:op1,,,,,,,
,,1/animasyon:ARG1,,,,,,
,5/kullan:op2,,,,,,,
,,and:ARG1,,,,,,
,,,3/hamam:op1,,,,,
,,,4/sauna:op2,,,,,
,,ben:ARG0,,,,,,
,,-:polarity,,,,,,
,,,,,,,,
5112.test,AYŞE HANIM İLGİLENDİ .,,,,,,,
3/ilgilen,,,,,,,,
,person:ARG0,,,,,,,
,,-:wiki,,,,,,
,,name:name,,,,,,
,,,1/ayşe:op1,,,,,
,,,2/hanım:op2,,,,,
,,,,,,,,
5113.test,MÜKEMMEL TATİL .,,,,,,,
2/tatil,,,,,,,,
,1/mükemmel:mod,,,,,,,
,,,,,,,,
5115.test,MÜTHİŞTİ YEMEKLER .,,,,,,,
1/müthiş,,,,,,,,
,2/yemek:domain,,,,,,,
,,,,,,,,
5117.test,NOT BIRAKMIŞ .,,,,,,,
2/bırak,,,,,,,,
,1/not:ARG1,,,,,,,
,o:ARG0,,,,,,,
,,,,,,,,
5118.test,BAZI YERLER ÇOK İYİ DEĞİLDİ .,,,,,,,
4/iyi,,,,,,,,
,3/çok:degree,,,,,,,
,2/yer:domain,,,,,,,
,,1/bazı:mod,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5119.test,O ÜCRETE GÖRE ÇOK İYİYDİ .,,,,,,,
have-degree,,,,,,,,
,2/ücret:ARG4,,,,,,,
,,1/o:mod,,,,,,
,5/iyi:ARG2,,,,,,,
,,4/çok:degree,,,,,,
,o:ARG1,,,,,,,
,,,,,,,,
5120.test,ANİMASYON YOKTU PUAN VEREMEYECEĞİM .,,,,,,,
and,,,,,,,,
,2/yok:op1,,,,,,,
,,1/animasyon:ARG1,,,,,,
,3/puan 4/ver:op2,,,,,,,
,,ben:ARG0,,,,,,
,,-:polarity,,,,,,
,,,,,,,,
5121.test,MİSAFİRİMİZ OFİSİMİZE UĞRAYACAĞINI BELİRTTİ .,,,,,,,
4/belirt,,,,,,,,
,1/misafir:ARG0,,,,,,,
,3/uğra:ARG1,,,,,,,
,,2/ofis:destination,,,,,,
,,,,,,,,
5122.test,AÇIK BÜFEDE YOK YOKTU .,,,,,,,
var,,,,,,,,
,şey:ARG1,,,,,,,
,,her:mod,,,,,,
,1/açık 2/büfe:location,,,,,,,
,,,,,,,,
5123.test,LEZZETİ GÜZEL DEĞİLDİ .,,,,,,,
2/güzel,,,,,,,,
,1/lezzet:domain,,,,,,,
,,o:poss,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5124.test,ARKADAŞIM İLGİLENDİ .,,,,,,,
2/ilgilen,,,,,,,,
,1/arkadaş:ARG0,,,,,,,
,,ben:poss,,,,,,
,,,,,,,,
5126.test,BARIŞ BEY ÇOK YARDIMCI OLDU .,,,,,,,
4/yardımcı 5/ol,,,,,,,,
,3/çok:degree,,,,,,,
,person:ARG0,,,,,,,
,,-:wiki,,,,,,
,,name:name,,,,,,
,,,1/barış:op1,,,,,
,,,2/bey:op2,,,,,
,,,,,,,,
5127.test,NESLİHAN HANIM .,,,,,,,
person,,,,,,,,
,-:wiki,,,,,,,
,name:name,,,,,,,
,,1/neslihan:op1,,,,,,
,,2/hanım:op2,,,,,,
,,,,,,,,
5128.test,BAŞARILARINIZIN DEVAMINI DİLİYORUM .,,,,,,,
3/dile,,,,,,,,
,2/devam:ARG1,,,,,,,
,,1/başarı:poss,,,,,,
,ben:ARG0,,,,,,,
,,,,,,,,
5129.test,ODA GAYET İYİYDİ .,,,,,,,
3/iyi,,,,,,,,
,1/oda:domain,,,,,,,
,2/gayet:degree,,,,,,,
,,,,,,,,
5130.test,BAYAĞI İLGİLİYDİLER .,,,,,,,
2/ilgili,,,,,,,,
,1/bayağı:degree,,,,,,,
,onlar:domain,,,,,,,
,,,,,,,,
5131.test,MİSAFİRİMİZ ORHAN BEY İLE GÖRÜŞÜLDÜ .,,,,,,,
5/görüş,,,,,,,,
,person:ARG1,,,,,,,
,,-:wiki,,,,,,
,,name:name,,,,,,
,,,2/orhan:op1,,,,,
,,,3/bey:op2,,,,,
,,1/misafir:mod,,,,,,
,,,biz:poss,,,,,
,,,,,,,,
5132.test,ANİMASYONDAN MEMNUN KALMADIM .,,,,,,,
2/memnun 3/kal,,,,,,,,
,1/animasyon:ARG1,,,,,,,
,ben:ARG0,,,,,,,
,-:polarity,,,,,,,
,,,,,,,,
5133.test,MEMNUNUM GENEL OLARAK .,,,,,,,
1/memnun,,,,,,,,
,ben:domain,,,,,,,
,,,,,,,,
5134.test,AYNI SEBEPLERDEN .,,,,,,,
,1/aynı,,,,,,,
,2/sebep,,,,,,,
,3/.,,,,,,,
,,,,,,,,
5135.test,BAŞAK HANIM .,,,,,,,
person,,,,,,,,
,-:wiki,,,,,,,
,name:name,,,,,,,
,,2/başak:op1,,,,,,
,,3/hanım:op2,,,,,,
,,,,,,,,
5136.test,O PARAYA O HİZMET AZ .,,,,,,,
have-degree,,,,,,,,
,2/para:ARG4,,,,,,,
,,1/o:mod,,,,,,
,4/hizmet:ARG1,,,,,,,
